PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72266386|CN218715|BB5137|ACT|1750|234|Wilson|1|314||01908||Beautiful studio with gorgeous views. Heat and Electric included. Move in now and be ready for summer. This unit also offers a beautiful 3 season porch and a private deck overlooking the ocean.|1|12/28/2017 3:15:00 PM|0|Essex|MA|D|1|1|1|0|N|0|9999|500|1f;0h
RN|72264796|C7000008|BB3227|ACT|1850|107|Foster Street|306|315||01960||Nicely maintained penthouse two-bedroom unit with one and a half bath. Master with a half bath for privacy!  Gleaming hardwood floors, In-unit full-size washer/dryer, stainless steel appliances kitchen. Heat is gas. Unit also has central air conditioning for those hot summer months. Rental comes with 2 assigned parking spots, one is covered. Located in a well maintained building that is convenient to all area amenities and public transportation. Call list agent today for your showing.   Application, credit report, references, employment verification required. Brokers fee, First month and security required.|8|12/18/2017 6:33:00 AM|0|Essex|MA|D|5|2|1|1||2|0|1052|1f;1h
RN|72261746|C0001150|AN1202|ACT|1450|234|Washington Street|B|315|PSO|01960||Convenient first floor apartment available Jan 2nd. Clean, efficient, quiet and well cared for, owner occupied 4 unit building with 4 rooms; 1 bedroom, 1 bath and den offering. Large kitchen, with gas stove and room for a table set up. Tenant responsible for all utilities: gas heat & cooking, Peabody electric and personal cable. Coin laundry in basement. Bus stop near-by and easy access to major highways. Enjoy all the amenities that Peabody has to offer!  First, Last and Security expected along with strong employment history, good credit and responsible references. NO pets and NO smoking of any kind please. Nice yard for common enjoyment so bring your grill! Off street parking only during snow ban times as yard and drive is fully fenced; side street parking otherwise.|8|12/6/2017 10:42:00 AM|1|Essex|MA|D|4|1|1|0|N|0|0|750|1f;0h
RN|72252742|C8000165|AC0490|ACT|1550|144|Washington st|4|315||01960||Bright and sunny 1 bedroom, 1 bath unit in elevator building. In unit washer and dryer, stainless energy star appliances, and wood floors throughout. Central air and 1 off street parking space. Minutes to 128, and 85, commuter rail and bus. 20% discount on Electric. Restaurant on first level. Credit report and references. First month, security deposit and Listing brokerage fee, ($!700). No Pets, no smoking.|8|11/9/2017 11:14:00 AM|786430|Essex|MA|C|3|1|1|0||1|7000|700|1f;0h
RN|72252761|C8000165|AC0490|ACT|1700|144|Washington st|3|315||01960||Plenty of natural light in this 2 BR 2 bath unit in elevator building.  In unit washer/dryer combo, energy star appliances, granite counters. Wood floors throughout and tiled bathrooms, central air, and 1 off street parking space. Elevator building Restaurant on first floor. Minutes to 128 and 95, commuter rail and bus. 20% discount on electric. Credit report and references required. No smoking and no pets.|10|11/9/2017 11:17:00 AM|811004|Essex|MA|C|3|2|2|0||1|7000|700|2f;0h
RN|72225507|CT006364|AN2653|ACT|2100|10|Northend St|unit 1|315||01960||Incredible location!  3 minutes away from the North Shore mall and only 4 minutes from downtown Peabody!Very large 3 bedroom first floor apartment available NOW! This beautiful unit features a large eat in kitchen, separate dining area, and a large living room.  Newly refinished hardwood flooring and a fresh paint coat throughout! Two off street parking spaces are provided at no additional cost. Schedule your showing today!|11|9/8/2017 9:46:00 AM|8388638|Essex|MA|D|6|3|1|0||2|999999|1400|1f;0h
RN|72233331|B8000893|AN3306|ACT|1500|12|N Central St|2|315||01960||Conveniently located this spacious 4 room hidden gem is just off Andover St on 2nd floor features some new paint, incl: washer, electricity, snow removal, yard maintenance plus newer; kitchen w/oak cabinets, flooring, granite look counters, microwave, fridge, stove . Spacious bedroom with walk-in and separate closet are a bonus.  The den/study/office offers space to work or relax with wiring for an A/C unit, plus closet and shelves for storage. The ample size living room and newer bathroom makes this feel like home. A newer porch provides outside enjoyment and the sprawling fenced in yard is a big bonus - an oasis in the city. Unit is wired for Comcast. Gas heat is NOT included but is a plus.  NO pets and NO smoking.  Half month fee. Credit over 600 required. Available Oct. 15th. Off street parking.|17|9/23/2017 9:19:00 PM|63528955|Essex|MA|D|4|1|1|0||2|23200|885|1f;0h
RN|72251971|TM323054|AN1405|BOM|2200|31|Essex Green Lane|31|315||01960||Great Townhouse unit, nearly 1500 sq ft, at desirable Essex Green Estates, a secluded townhouse community close to Lahey Clinic and Northshore Mall. Easy access to the highway, near I 95 and Rt 1, under 20 miles to Downtown Boston. Traditional 2 floors lay-out with fireplaced Living room, dining room and kitchen on the first floor and 2 generous bedrooms on the 2 nd floor. Bathrooms on each floor. Gleaming hard wood floors, high efficiency appliances, granite counter-tops, Central Air. Full basement for storage. Exclusive use garage for 1 car and 1 outside parking close by the front of the unit. Master bedroom is of a generous size with dressing area and walk in closet. Full bath with access from both bedrooms. Laundry is on the 2 nd floor- very convenient. Dining room with a sliding door to covered & screened deck overlooking the woods. This place feels like a Single Family without the maintenance hassle. NO PETS PER ASSOCIATION RULES AND REGULATIONS.|27|11/5/2017 9:37:00 PM|-1870659592|Essex|MA|B|6|2|1|1|Y|2|0|1488|1f;1h
RN|72266669|TM003900|AC1991|EXT|2450|183|Lowell|1|315||01960||Newly Renovated for 2018! Sunsplashed End Unit Townhouse with 3 full bedrooms and two beautiful full baths. Laundry room with washer and dryer in the unit. Beautiful kitchen with all New Appliances and Granite Counters. Hard wood floors throughout! Beautiful yard for barbecuing and relaxing. Easy to show and available now.|15|12/30/2017 1:10:00 PM|0|Essex|MA|D|6|3|2|0||2|19000|1300|2f;0h
RN|72268843|C8001375|AN1981|ACT|1600|10|Kenwood Rd|1|315||01960||Beautiful first floor apartment next to Carroll Elementary School with 2 cars parking and laundry facilities in the building.Large living room & kitchen and a nice backyard.The entire apartment is freshly painted.Gas stove & water heater.The utilities are tenant's responsibility.Showings will start on 01/21/2018.|1|1/8/2018 7:21:00 PM|0|Essex|MA|D|4|2|1|0||2|4728|1100|1f;0h
RN|72267269|C9501333|C95263|ACT|1400|3|Main St|303|315||01960||Modern, Open, and just Gorgeous 1 bedroom unit in a renovated building in downtown Peabody. Great eateries and shopping just outside your door with more new restaurants coming in over the next year. Quick access to 128. 2nd floor of elevator building.Common laundry on your floor. Other tenants are quiet and professional. Huge ceilings, gorgeous gleaming hardwood floors, fully-applianced kitchen with plenty of modern cabinets and granite counters open to living room. Practically brand new tiled bath. Two large closets in unit. Built in mini split AC. The unit comes with one off street parking space and additional parking in lot across the street can be purchased from the city for a very reasonable price. Strictly no smoking and no pets! First, last, and half month broker fee due to listing office upon Lease signing. Available Now!|5|1/2/2018 8:35:00 PM|0|Essex|MA|D|3|1|1|0||1|99999|500|1f;0h
RN|72270252|C9501246|BB3197|ACT|2300|55|Country Club|55|315||01960||Come enjoy resort style living in the RARELY available Arboretum complex. Spacious, Sunny 2 bedroom with tons of closet and storage space. Soaring ceilings in living room with skylights giving plenty of natural light. Private outdoor patio at front and rear of unit. Relax on your large back patio through sliders off of your dining area. Plenty of room for entertaining.In unit washer/dryer.Garage off of kitchen with additional storage  and 1 driveway spot. TONS of  additional guest parking available.Enjoy the ample amenities including outdoor/inground pool, putting green, tennis courts, exercise room, sauna and clubhouse.It is like being on VACATION all year round! Convenient to major routes and highways. Shopping and dining near by. Perfect location.  Don't miss out.  Call to schedule your appointment today!!|23|1/12/2018 12:39:00 PM|1132472436|Essex|MA|B|5|2|1|1||1|0|1444|1f;1h
RN|72266976|CN208779|C75100|ACT|2500|225|Derby Street|602|316||01970||Bathed in natural light, this huge 2 bedroom and 2 full bathroom apartment offers soaring cathedral ceilings and a beautifully appointed kitchen with granite and stainless steel appliances. Warm yourself by the gas fireplace in the winter months. The master bathroom recently updated and features a huge walk-in marble shower. Perfect single level living! Indoor heated pool, exercise room, walk to all that Salem has to offer, walk to train and water shuttle to Boston. Luxurious convenience on Salem's Waterfront! Broker fee of 1/2 months rent due upon signing of lease.|15|1/2/2018 11:23:00 AM|0|Essex|MA|C|5|2|2|0|Y|1|0|1325|2f;0h
RN|72266960|NB113305|AC1396|ACT|1795|333|Essex Street|1F|316||01970||Located the Historic McIntire District, this Sunny one bedroom unit (furnished or unfurnished ) offers soaring 12 foot ceilings, original moldings, hardwood floors, beautiful large windows, 2 fireplaces, an updated kitchen with wrought iron lighting fixtures, lovely garden views and backyard! This pet friendly home is steps to the train and ferry to Boston, restaurants, shopping, museums, waterfront & exciting nightlife.|9|1/2/2018 11:02:00 AM|1070858230|Essex|MA|C|3|1|1|0||0|0|605|1f;0h
RN|72251504|CN206577|C95180|ACT|2000|289|Essex St.|103|316||01970||2 Bedroom unit residential condo in Historic downtown Salem! With 1000 sq. ft. of living space, 2 bedrooms and 2 full baths! Located on Essex Street, this one level unit offers a city parking lot next to the building and another one across the street. Walk to restaurants, night spots, Peabody Essex Museum (PEM) , the train station and ferry to Boston. With plenty of natural light, the condo , features a granite kitchen with stainless steel appliances, and the on-site laundry is a few steps away. No smoking allowed by the landlord. Pets are restricted to dogs 40 pounds or and under. There is a space reserved for one car in the underground parking garage and is included in the rent!  Hard to find a better spot connected to the city.|17|11/3/2017 3:36:00 PM|434500947|Essex|MA|C|4|2|2|0|Y|1|0|1000|2f;0h
RN|72237066|C0002950|C80011|ACT|1450|20|Central St|310|316||01970||Delightful one bedroom condo located in the heart of Salem. Literally minutes to train, shops, walking mall, restaurants and Peabody Essex Museum. Spacious living room and bedroom complete with wood flooring. Private balcony, laundry facilities and central air conditioning. The building includes elevator access and storage in basement.  Parking may be rented @ $25.00 per moth at Riley Plaza. PLEASE NO PETS, NO EXCEPTIONS!|10|10/2/2017 3:37:00 PM|1149901461|Essex|MA|C|3|1|1|0||0|0|619|1f;0h
RN|72261496|CT000415|C95098|ACT|1700|4|Briggs St|2|316||01970||Awesome location right by Salem Commons, this 2 Bed, 1 Bath apartment includes 1 car off-street parking. Landlord pays for hot water; tenants responsible for electric and heat (new gas furnace just installed). Kitchen has gas cooking, fridge is 6 months old, includes dishwasher and disposal. Convenient to commuter rail and downtown Salem on one of the nicest streets in town. One cat allowed, no dogs allowed. Coin-op laundry in basement. Tenant-applicant to pay $20 credit-background report fee per adult.|14|1/5/2018 9:56:00 AM|4243453|Essex|MA|D|4|2|1|0|N|1|3154|1000|1f;0h
RN|72255414|C8001712|C95180|EXT|2400|17-2A|Dunlap St|2A|316||01970||This spacious apartment is open and airy with large dining and living rooms, fully appliance kitchen, 3 bedrooms, full bath, laundry room and two outdoor porches. Heat and hot water are included in monthly rental fee. Off street parking for two cars tandem. 0.6 mile to the Commuter Rail and a few more steps to Salem's wonderful downtown. Dogs under 12 lbs. acceptable, no cats, not smoking. All applicants will be subject to the owner's satisfactory review of the application, annual income, credit report, and references. There is a non-refundable application fee of $35.00 for all adults over the age of 18.|22|11/14/2017 2:28:00 PM|539379811|Essex|MA|D|6|3|1|0||2|3650|1200|1f;0h
RN|72264922|TM319354|AN3305|ACT|1500|10|Sylvan Street|1|316||01970||Fantastic first floor unit offering 2 beds, 1 bath and located on a quiet side street in North Salem! This unit features a large eat-in kitchen, a spacious living room with closet and a large linen closet in the full bath. Great perks include dedicated storage and laundry in the basement, gas heat, central air, 1 off street parking and a large covered porch. Great location, less than a mile to the train station. Use the Kernwood Bridge to get in/out of Salem with ease! Dogs under 50lbs are allowed with breed restrictions. No smoking, no cats, good credit, no exceptions.|13|1/8/2018 10:45:00 AM|0|Essex|MA|D|4|2|1|0|N|1|0|850|1f;0h
RN|72256474|TM325754|AN0157|ACT|2500|24|Lemon St|2|316||01970||Feels like luxury living - stunning modern kitchen with open concept living room, master bathroom equipped with heated towel rack, bidet, and panoramic views of North River. Terraced backyard area is perfect for hosting friends and family during the warmer months. Your private deck has an outstanding view from sunrise to sunset. Downtown Salem just a walk away. Hop right on Route 114 and 95. 2 car parking with guest spot for visitors. No car, no problem - beyond perfect location for commuters.|30|11/16/2017 3:50:00 PM|0|Essex|MA|D|4|2|2|0|Y|2|0|1100|2f;0h
RN|72256808|B8000368|AN3089|ACT|2100|49|Endicott|1|316||01970||Kitchen w/ Modern Oak Cabinets, Bath RMs w/Linen Closet, Front and Rear Porches Newly Installed. New  Boiler 2017. In-Unit Laundry connections in closet. Centrally Located, to Commuter Rail to Boston (express 18 Min.), Town, Peabody Essex Museum Free Admission Salem Residents, Schools, University, Restaurants. Individual Entrances. 2 Large over-sized bedrooms, the legal third bedroom is 11 X 7 with egress as required closet Is In hall. Formal Living Room, Dining Room w/ Built-In China Cabinet, Eat-in kitchen. Hardwood & Ceramic Tile Floors. Extra Storage Areas in Spacious Basement. Meticulously Cared For years.LEAD COMPLIANT Unit -|18|11/17/2017 12:53:00 PM|873203706|Essex|MA|D|6|3|1|0|N|2|4000|1350|1f;0h
RN|72255485|C8000055|AN1195|ACT|2495|57|Federal St.|1|316||01970||A full renovation of a beautiful building, by award winning developer Salem Renewal LLC, resulting in this unique, energy-efficient, modernized two bedroom living space with delightful mid-1800's architectural detail. Fabulous kitchen with new gas stove, dishwasher, microwave and refrigerator, 2 bedrooms, one located on the first floor, 2 full bathrooms, on 2 levels of living space. See attached floorplan. Located immediately downtown Salem one block from the T to Boston, with easy access to shopping, dining, and entertainment, including the Peabody Essex Museum, local movie theatre, dozens of restaurants, Pickering Wharf shops, and Salem's historic Derby Wharf. This unit includes One car off-street parking, Air conditioning, Granite countertops, Unique living space, In-unit W/D hook-ups, Fully applianced kitchen, Beautifully refinished wood floors, and period details throughout. Great credit and references needed. Most pets welcome, No security deposit, unless you have a pet.|19|11/14/2017 5:01:00 PM|0|Essex|MA|D|4|2|1|1||1|0|1296|1f;1h
RN|72255811|C8000055|AN1195|ACT|2395|57|Federal St.|2|316||01970||A full renovation of a beautiful building, by award winning developer Salem Renewal LLC, resulting in this unique, energy-efficient, modernized 2 BR living space with delightful mid-1800's architectural detail. This living space includes a fabulous kitchen with new gas stove, dishwasher, microwave and refrigerator, 2 BRs (1 on first floor), 1.5 baths, an office, on 2 levels of living space. See attached floorplan. Located immediately downtown Salem one block from the T to Boston, with easy access to shopping, dining, and entertainment, including the Peabody Essex Museum, local movie theatre, dozens of restaurants, Pickering Wharf shops, and Salem's historic Derby Wharf. This unit includes One car off-street parking,  Air conditioning, Granite countertops, Unique living space, In-unit W/D hook-ups, Fully applianced kitchen, Beautifully refinished wood floors, and period details throughout. Great credit and references needed. Most pets welcome, No security deposit, unless you have a pet.|16|11/16/2017 3:36:00 PM|1308917746|Essex|MA|D|4|2|1|1||1|0|1200|1f;1h
RN|72251562|CN213485|C95243|ACT|1725|10|Vale Street|2|316||01970||Great opportunity to rent this large two bedroom apartment.  Close proximity to downtown Salem and commuter rail.  Great condition with freshly refinished hardwood floors throughout.  Washer and dryer on site for exclusive use.  Off street parking for 2 cars.  There is a shared outdoor space/yard.  No pets and no smoking.|6|11/3/2017 4:53:00 PM|1694498805|Essex|MA|D|6|2|1|0||2|5850|1200|1f;0h
RN|72214375|C8000913|C99300|ACT|1500|131|ESSEX STREET|24|316||01970||**Available immediately**One bedroom pristine apartment with immediate  access the Peabody-Essex Museum, restaurants, boutique shopping, entertainment and Salem's history. Updated eat-in kitchen with granite countertops and generous double closet, sunlit living room overlooking gardens and patio, and bedroom enhanced by an original marble mantel, good-sized full bath with shower. Oversized windows throughout. Enjoy lovely gardens while relaxing on the patio. Off-street parking in a private lot at your door. Coin-op laundry facilities in building. Tenant pays all utilities, one cat allowed, no dogs, no smoking. Keyed mailboxes, intercom. Two-occupant maximum. All interested parties are to complete an on-line application which includes a non-refundable $25 fee. First, last and security required.|17|8/16/2017 10:26:00 AM|1074659323|Essex|MA|D|3|1|1|0||1|0|675|1f;0h
RN|72207387|C8000913|C99300|ACT|1200|47|Winthrop Street|3|316||01970||Sunny and immaculate four room apartment Tenant At Will offering living room, dining room, kitchen, one bedroom, full bath, in-unit storage area, plus exclusive deck space. Desirable location with easy access to downtown shopping, restaurants, museums, and train. Tenant at Will rental includes heat, water and sewer.Tenant pays for gas hot water, electricity, and cable.No off-street parking, no pets,no smoking,no on-site laundry facility. Landlord occupied building. All prospective tenants are required to complete a Coldwell Banker online application with a non-refundable $25 fee payable by credit card, which includes a credit score, previous landlord info, work verification. First and last month's rent totaling $2400, plus $600 brokerage fee required. Please let agent know the following when requesting a showing: your employment, your credit score, your bring home salary per month, number of occupants (maximum of 2), and occupancy date|14|8/2/2017 12:19:00 PM|1106221028|Essex|MA|D|4|1|1|0||0|0.07|800|1f;0h
RN|72261864|CT002848|C99300|ACT|1700|20|Forest|2|316||01970||Bright and sunny beautiful condo within minutes of downtown Salem. Second floor, spacious five room, two bedroom condo, hardwood floors throughout. Includes a large eat-in-kitchen with butler pantry. Washer-dryer in basement. Walkable to Forest River Park, SSU and downtown Salem with all it's restaurants, shops, museums and waterfront. Available Now. Non-refundable online application fee of 25 for each applicant 18 years or older.|9|12/6/2017 1:33:00 PM|112859|Essex|MA|C|5|2|1|0||1|0|1066|1f;0h
RN|72262142|TEAM0226|C95279|ACT|1800|5|Daniels Street Court|2|316||01970||Harbor views from this rreat 2 bedroom apartment located right off Derby Street and within "stones throw" of all Salem has to offer....yet tucked away on a quiet side street.  On street permit parking.  In unit laundry, granite countertops, wide pine floors, tall ceilings, common backyard.  Ready for immediate occupancy.|6|12/7/2017 7:39:00 AM|0|Essex|MA|C|4|2|1|0||0|0|850|1f;0h
RN|72262162|BB700281|M95385|ACT|2400|11|Church St|301|316||01970||RENTAL- "The Essex"- Wonderful opportunity to live in the heart of Salem in a premiere building impeccably maintained. This recently renovated two bedroom, two full bath condo boasts wonderful sunlight throughout. Ample closet and storage space through a long hallway gives great privacy between the two bedrooms.Perched above the private gardens your spacious balcony gives great access to the exterior and open air. This lovely upscale building features a full health club, pool, Jacuzzi and a community room for meeting guests and socializing. A true one of a kind.|15|12/7/2017 9:18:00 AM|249851|Essex|MA|C|4|2|2|0|Y|1|0|1265|2f;0h
RN|72262416|CN207512|C99300|ACT|2000|3 1/2|Becket Ave|3|316||01970||Looking for the perfect place this year? Beautifully updated, bright, pet-friendly 3rd floor 2 bedroom condominium for rent.  This home features a brand new eat-in kitchen with granite countertops, tons of cabinets and S/S appliances, gleaming hardwood floors throughout, in-unit laundry, large closets, a private deck, seasonal water views, and 2-car off-street parking.  This home is tucked away near an historic Salem neighborhood and is close to the Salem ferry, the wharf area, and downtown, and is easily accessible to the commuter rail. No de-leaded certificate.  All applicants to complete online application ($25 non-refundable fee).  Easy to show with reasonable notice.|13|12/7/2017 4:54:00 PM|57341|Essex|MA|C|5|2|1|0||2|0|957|1f;0h
RN|72261594|C0001650|C64900|ACT|1800|2|Cabot Street|1|316||01970||Heat, hot water and electricity included. Exclusive use of basement and washer and dryer. 1 car off street parking. This meticulous kept apt is dated but ready for use. Close to Salem State, downtown, public transportation.|7|12/5/2017 5:53:00 PM|86000415|Essex|MA|D|5|2|1|0|N|1|99999|1000|1f;0h
RN|72261595|C0001650|C64900|ACT|1700|2|Cabot Street|2|316||01970||Heat, hot water, electric all included. Parking on street no permit needed. Close to downtown, major routes, transportation and University. Apt is a "retro" dated in meticulous condition.|4|12/5/2017 5:54:00 PM|86000415|Essex|MA|D|4|2|1|0|N|0|0|1000|1f;0h
RN|72261101|CN223194|NB1302|ACT|2000|20|Hersey Street|1|316||01970||Three bedroom apartment in desired Salem location. The unit features vinyl floor throughout the kitchen and dining room. Spacious bedrooms with good closet space and hardwood floors. Gas baseboards heat and with plenty natural light through the window.  A great balcony that leads to a large yard; coin-operated washer and dryer.  Accessible to major highways and one block away from Salem State University.     ** Group Showing Saturday, 12/9/17 from 12:30 PM - 1:30 PM **|9|12/5/2017 3:31:00 PM|1208483850|Essex|MA|D|6|3|1|0|N|0|99999|1000|1f;0h
RN|72261103|CN223194|NB1302|ACT|2150|20|Hersey Street|2|316||01970||Three bedroom apartment in desired Salem location. The unit features vinyl floor throughout the kitchen and dining room. Spacious bedrooms with good closet space and hardwood floors. Gas baseboards heat and with plenty natural light through the window.  A great balcony that leads to a large yard; coin-operated washer and dryer and one parking space.  Accessible to major highways and one block away from Salem State University.     ** Group Showing Saturday, 12/9/17 from 12:30 PM - 1:30 PM **|10|12/5/2017 3:31:00 PM|1208483850|Essex|MA|D|6|3|1|0||1|9999|1000|1f;0h
RN|72258979|CT009543|AC1991|ACT|3000|10-12|Geneva st|2|316||01970||Completely FURNISHED and all utilities included. Just pack your suitcase! Month to month lease available. Freshly renovated with granite, SS appliances, hardwood floors, fresh tile! 3 bedrooms and 2 baths! Please call list agent for showing.|8|11/28/2017 9:53:00 AM|15728891|Essex|MA|C|6|3|2|0||1|10000|1400|2f;0h
RN|72259252|BB805882|AN3959|ACT|2000|410|Loring avenue|1|316||01970||Nice family friendly neighborhood  in a quiet area of Salem.   The apartment has spacious 3 bedrooms, hardwood floors, freshly painted.  Lots of natural lights.   Income verification and Good credit required.  Available for immediately occupancy!  Group showing December 4 from 6:00pm - 7:00pm.|3|11/28/2017 6:06:00 PM|65535|Essex|MA|D|7|3|1|0|N|0|6100|1500|1f;0h
RN|72260432|CN208379|C95098|ACT|2200|27|Essex Street|1|316||01970||3 Bedroom/1 Bath Apartment.  Awesome Essex Street Location, minutes to Salem Ferry, Pickering Wharf, and Salem Commons.  Close to train.  Beautiful wide-pine floors in bedrooms and living room, updated kitchen and bath.  Freshly painted.  Laundry in unit.  One off-street parking space on Becket Street.  Storage in Basement. Heat and hot water included. Use of back patio.  NO SMOKING on property.  Cats allowed.  No College Students.    Tenancy subject to background, credit, and reference check at expense of potential tenant.|5|12/1/2017 2:39:00 PM|0|Essex|MA|D|6|3|1|0|N|1|2625|1300|1f;0h
RN|72258518|C8000311|C99300|ACT|2300|20 - 404|Central Street|404|316||01970||Sunny and Spacious Penthouse unit features city views,  2 large private decks and exclusive garage parking in the building.   This Lovely 2 Bedroom,  2 full baths was just painted and ready for a December move-in, get settled for the Holidays!   Wonderful Master en-suite with custom walk-in closet, hardwood floors, in-unit laundry, extra storage and A/C  Convenient Downtown Salem location, minutes to commuter rail to Boston, Waterfront, restaurants, boutiques, and coffee shops.   No pets permitted, non-smoking building   *** All applicants to fill out Coldwell Banker Online application and pay a $25 non-refundable fee ***|9|11/26/2017 9:17:00 PM|0|Essex|MA|C|5|2|2|0|Y|1|99999|1326|2f;0h
RN|72257126|CT009543|AC1991|ACT|1900|25|Lynde St|3|316||01970||FURNISHED OR UNFURNISHED. Available now. Heat and hot water and parking included. Located in the heart of Salem just steps from Washington Street. 1 month stay required and flexible lease options: month-to-month available. 3 beds, 1 bath. Rustic charm with hardwood wide pine floors.|5|11/18/2017 3:47:00 PM|0|Essex|MA|C|4|3|1|0||2|5000|1007|1f;0h
RN|72257681|C0001100|AC1777|ACT|2500|95|Jackson Street|1|316||01970||HAPPY NEW YEAR!! Enjoy it in a beautiful new apartment. 1st floor unit near Salem Hospital. Open concept living room, dining room and kitchen. Private entry and foyer. Original hardwood floors throughout, new energy efficient windows with original wood work around to keep the charm and new gas furnace. An amazing eat in chef's kitchen with custom cabinets and granite counters, all stainless steel energy star appliances, and pantry for additional storage. Custom tiled bath with granite counter top and lots of storage in the built in linen closet. Large bedrooms all have good sized closets. French doors from living room lead to office space or a cute playroom. Natural light floods the whole living space to add to the perfection of this apartment. Additional outdoor living space on back deck/porch will be renovated in the spring. Washer/dryer hook up in dry basement with additional storage space. READY NOW!|14|11/23/2017 1:07:00 AM|16383|Essex|MA|D|7|3|1|0||1|0.07|2100|1f;0h
RN|72257373|CN212280|M95385|ACT|1600|3|Hazel Street|1|316||01970||Great, clean 2 bedroom first floor apartment located in neighborhood between Lafayette and Canal Street. Centrally located within minutes of both Salem State University and Downtown Salem. On-Street parking only. Laundry off-site. Pets on a case by case basis. If applicant is accepted with a pet, a security deposit of $500.00 will be due at lease signing.|7|11/20/2017 11:51:00 AM|0|Essex|MA|D|4|2|1|0||0|1674|800|1f;0h
RN|72265118|C0001650|C64900|ACT|1400|15|Lynde St|23|316||01970||Walk to downtown for award winning restaurants, train, PEM, Pickering Wharf and YMCA. Heat and hotwater included! Freshly painted and floors refinished, abundant amount of windows for natural lighting. Has 2 hall coat closet as well as a bedroom closet. Ample kitchen cabinets, kitchen has Dishwasher, washer and dryer, newer gas stove and butcher block counters. Access to the outside deck and parking (6 common off street spaces and on street resident sticker parking) Close enough to park in the MBTA parking garage in the bad snow days. Truly a great apartment for the commuter or the person who likes to be downtown Salem.|21|12/19/2017 11:49:00 AM|270499822|Essex|MA|C|3|1|1|0|N|0|0|651|1f;0h
RN|72266415|C3624276|C95234|ACT|1500|45|Broad Street|2|316||01970||Very pretty unit--freshly painted, high ceilings, lovely details, Maple floors.  Energy efficient Gas heating system and newer windows. Eat in kitchen with granite counters and gas stove. Located on the first floor--no stairs to get into the unit--a bonus! Washer/dryer for the unit is located in the basement.  Storage closet in basement. Wonderful location steps to historic McIntyre District...moments to downtown and commuter rail.  Leave the car at home and enjoy city living in Salem! Quality Four unit complex--the other three units are owned, not rented.|16|12/28/2017 5:24:00 PM|65535|Essex|MA|C|4|1|1|0|N|1|0|633|1f;0h
RN|72266116|BB806024|C95279|ACT|2000|17-19|Naples|1|316|29T|01970||Steps to SSU and the beach, this spacious 2 bedroom apartment, located on the first floor of an owner occupied 2 family home,  features hardwood floors, old world charm, shared yard and membership to the Osgood Park beach association! In unit washer/dryer hook up. Credit and background check, first and last months rent to move in. Tenant pays all utilities. NO PETS. NO SMOKING.|7|12/27/2017 1:51:00 PM|127|Essex|MA|D|5|2|1|0||1|99999|1200|1f;0h
RN|72266356|C8000311|C99300|ACT|2200|10|Woodbury Ct|2|316||01970||Wonderful 2 level townhouse for rent near commuter rail and downtown Salem.  Hardwood floors, updated kitchen and baths, convenient location and one car off-street parking.  This 2 bedroom 1.5 bath unit is clean and move-in ready for immediate occupancy.  Come to Salem and see why its voted one of the top 10 places to live north of Boston.   No pets permitted, non-smoking building *** All applicants to fill out Coldwell Banker Online application and pay a $25 non-refundable fee ***|12|12/28/2017 1:51:00 PM|1023|Essex|MA|C|4|2|1|1|Y|1|9999|1000|1f;1h
RN|72266221|BB806024|C95279|ACT|1800|33|Dunlap Street|1|316||01970||Immaculate and recently updated 2 bedroom apartment, 4/10 of a mile to commuter rail!!! Beautiful kitchen with breakfast island, hardwood floors and great shared yard. Onsite laundry in basement. Available now! No smoking, one cat negotiable. No dogs. Tenant pays all utilities .. Credit/Backgound check. References required.|4|12/27/2017 8:08:00 PM|236|Essex|MA|D|4|2|1|0||1|99999|850|1f;0h
RN|72266227|BB806024|C95279|ACT|2100|33|Dunlap Street|2|316||01970||Bright and airy 4 bedroom 2 bath apartment located 4/10 of a mile to the T. Beautiful north Salem Street, apartment has hardwood floors throughout and a beautiful shared yard. Master bedroom has its own bath! Tenant pays all utilities. Credit/Background check. One cat or small dog negotiable. Finished laundry room in basement with dedicated hookups. Available now.|10|12/27/2017 8:33:00 PM|236|Essex|MA|D|6|4|2|0|Y|2|0|1500|2f;0h
RN|72270184|CN203666|C95247|ACT|2750|33|Osgood|2|316|29R|01970||Salem Neck area 5 bedroom apartment currently undergoing cosmetic upgrades including new floors, paint, quartz kitchen counter, and tiled bathrooms with coin operated laundry machines in building.   Conveniently located on quiet side street within close proximity to downtown, commuter rail, and many parks. Steps to Collins Cove Park and beach.|1|1/12/2018 11:02:00 AM|2|Essex|MA|D|7|5|2|0||2|3425|1700|2f;0h
