PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72228989|H9423856|H10903|ACT|735|415|Main Street|A|472||01331||NEWLY REMODELED, BRIGHT 2ND-FLOOR, 1 BEDROOM APARTMENT. KITCHEN STOVE & REFRIGERATOR INCLUDED. COIN OPERATED WASHER & DRYER.  SECURITY SYSTEM IN COMMON AREAS.  RENT INCLUDES WATER/SEWER AND REFUSE REMOVAL.  NO PETS OF ANY KIND/NO SMOKING.  SMOKE-FREE BUILDING. MUNICIPAL PARKING. FIRST & LAST MONTH RENT REQUIRED.  VERY CONVENIENT LOCATION.  A 600+ CREDIT SCORE IS REQUIRED.  ALL TENANTS MUST FILL OUT AN APPLICATION AND PROVIDE THEIR CURRENT CREDIT HISTORY AND CREDIT SCORE.|1|9/14/2017 3:46:00 PM|-1999103892|Worcester|MA|D|3|1|1|0||1|0|437|1f;0h
RN|72233694|M9502502|AC1088|ACT|1750|1043|Sumner Ave|2|839||01118||Renovated historic fire station in Springfield's East Forest Park area! All custom granite and copper kitchen, maple hardwood flooring, terrazzo marble, slate walls/stalls, and many more unique details and features. Truly a must see! Extremely large windows let bright sunlight in all day long. High efficiency gas forced air and central air conditioning, new insulated windows, fiberglass doors and more!  2000 square feet of space, huge rooms that you must see to appreciate.|20|3/6/2018 10:26:00 AM|1048575|Hampden|MA|D|4|1|1|0|N|2|5000|2000|1f;0h
RN|72240320|BB804424|NB2843|ACT|2500|15|Defenders Row|15|2005||02840||Charming free standing townhouse with panoramic views, deck facing Newport Harbour.  Spacious 2 level floor plan with cathedral ceilings, open LR, DR, half bath, kitchen area on 1st floor.  Master BR & bath on 2nd floor.  Private setting, 24 hour security, gated community, pool, tennis, marina, water shuttle to downtown Newport.  RENTAL RATES: $2500/mo year round; $19,500 SUMMER ONLY (June, July and August); $1850/mo OFF SEASON (September through May).    More affordable, more room and more amenities than any hotel!|6|10/9/2017 5:07:00 PM|0|Newport|RI|C|5|1|1|1|Y|2|0|900|1f;1h
RN|72245710|BB800736|NA1345|ACT|1900|308|Quarry St|602|195||02169||Fully furnished  two bedroom apartment in west Quincy for rent,This beautiful unit includes open floor plan , kitchen  to living room leading to balcony, one and half bath  ,  professional managed building w/ on-site fitness/exercise facility w/sauna,indoor heated pool,common roof deck w/beautiful views of Boston, laundry facilities & elevator. Easy parking. Don't miss!|12|10/20/2017 1:31:00 PM|-501138716|Norfolk|MA|C|4|2|1|1||1|0|880|1f;1h
RN|72247458|NB114094|AN1615|ACT|8800|21|Davis Neck Rd|0|107||02536||Handsome colonial prominently situated on a half acre with water views of Vineyard Sound facing Westward for majestic sunsets...|3|11/8/2017 3:13:00 PM|1073632398|Barnstable|MA|A|8|4|2|2|Y|2|25500|3544|2f;2h
RN|72248293|TEAM0018|K01227|ACT|1200|1797|west st|1|415||01005||This is a great 1,000 sq.ft + office/retail rental space right on rt.122.  Design and build out how you want the space, very flexible for all types of businesses.  Rent includes electricity! Come grab this up before its taken! (additional basement/garage space available under)|15|2/7/2018 7:10:00 PM|536871484|Worcester|MA|B|2|0|0|1|N|30|0|1069|0f;1h
RN|72248294|TEAM0018|K01227|ACT|1500|1797|west st|3|415||01005||Huge!! 3,366 sq ft. of garage space for your business or pleasure.  Two separate garage bays, heat and electric included! Great opportunity to grow your business, great location on rt 122. Set up your showing now before its gone!|9|2/7/2018 7:10:00 PM|536871484|Worcester|MA|B|2|0|0|1||20|0|3366|0f;1h
RN|72248512|A9500389|A95445|ACT|1950|4|East Circuit||213||02160||BOOKING For Sept 2018- June 1 2019 WINTER RENTAL PERIOD. All utilities and cable television/internet included.  Are you on a temporary assignment in our area? Building your new home and need temporary housing at a reasonable price? Maybe in transition from one state to another or one home to your new home?Renovated Beach Community single family home available for WINTER RENTAL (will accommodate school year if needed).  Home has recently had new windows installed as well as insulation. Very neat, clean and tidy inside and out!  Cathedral ceiling  family room/living room open to deck. Galley Kitchen open to living room and dining room. FP(non operational in DR) but nice accent to large bay window dining room or study.  Two bedrooms and nicely done bathroom. Private driveway for two cars off street. Yard. Pets with restrictions.  Fully furnished.    Wonderful beach nearby!  Credit Check and References required by owners. Credit Check fee of $35 per adult to reside in home. See Now|9|10/27/2017 1:20:00 PM|1057082703|Plymouth|MA|A|5|2|1|0|N|2|0.21|957|1f;0h
RN|72251611|M9502747|M95417|ACT|1400|1844|Rivrdale St.|2|850||01089||Spectacular 1425 sqft. completely renovated 2 bedroom 1.5 bath with office space 2 story townhouse, new wiring, plumbing, hot water heater, alarm, central vacuum, 5 zone highly efficient mini split heating and a/c, new windows and insulation.  Hard wood and tile floors throughout. 1st floor features New kitchen, laundry, living room and half bath.  Second floor offers 3 bedrooms and full bath.  Private rear driveway off Althea street and fully fenced large shared yard, exterior lighting, camera system.  All landscape, snow removal and water provided by owner.|29|2/28/2018 4:53:00 PM|0|Hampden|MA|B|7|2|1|1|N|2|12000|1425|1f;1h
RN|72252885|B9500456|BB2450|ACT|2800|224|Park Street|B6|305||02180||Desirable Mosely Park Condominiums, features 6/2 bdrm townhouse.Freshly painted,New Flooring in the Kitchen & Living room,Ct Baths,Living/Dining room combo with Fireplace.Half Bath on the first floor,2nd floor has Wall to Wall Carpet,Two Bedrooms which includes Large Master with its own Private Bath and Walk-in-closet. Spacious Loft with Balcony overlooking the Pond and Pool.Great Basement Storage with Washer & Dryer. Parking for two Cars, Close to I-93 Easy access to Boston.|18|6/3/2018 9:31:00 PM|458752|Middlesex|MA|B|6|2|2|1|Y|2|0|1881|2f;1h
RN|72254173|TEAM0493|M80012|ACT|2800|90|Brookside Dr||852||01106||Open floor plan enhances this sunny contemporary home on 1.5 acres overlooking conservation land. Picture windows frame natural scenery as part of the decor and the outlook is beautiful in all seasons. Cathedral ceiling highlights the dramatic space in the great room w/stone fireplace & skylights and opens to the dining room & library/den. Dine-in kitchen w/granite counters/stainless appliances accesses both deck & DR. The balcony loft area,  2 generous BRs, one with its own balcony, and Master Suite with a private deck & whirlpool tub bath with shower & bidet round out the top level. The lower level has media room/play room area, home gym space with mirrored wall, a full shower bath and exterior access walkout doorway to the rear yard. All this and more in a very convenient, private location. A unique and interesting home! Tenant pays utilities and lawn care/snow removal.|18|11/10/2017 12:00:00 PM|16386|Hampden|MA|A|8|4|2|2|Y|6|67897|3102|2f;2h
RN|72260444|CT000825|BB2445|ACT|7000|460|Westford Rd|460|62||01742||A perfect Executive Rental with everything you need at your fingertips, as well as a Home Office option with separate entry. This spacious Colonial boasts a high end kitchen with all of the extras, including Thermador and Sub Zero appliances. The extensive craftsmanship accentuates the open, warm and inviting spaces in this unique property.  This homes carries an exciting list of details such as  French doors, transom windows and a coffered ceiling.  Additionally, there are 2 gas and 2 ornamental fireplaces, impressive mill work, 8 zones of heat, and 4 zones of A/C.  Copper gutters, heated garage, hot tub, and stunning HW floors round out the list. The lower level walk-out offers an in-law or home office opportunity with full bath.  The property is in pristine condition throughout and sits in a bucolic area of distinctive and prestigious properties surrounded by open land.|25|12/1/2017 2:52:00 PM|0|Middlesex|MA|A|11|4|4|1|Y|8|163350|5355|4f;1h
RN|72261105|A8000508|A95364|ACT|1300|44|Angelica Ave.|weekly|151|20X|02739||Cottage for rent: Crescent Beach, Mattapoisett. Adorable fully furnished cottage with open floor plan! Large private patio deck w/ expandable awning for shade. Nice yard and a short walk to the beach! Great Location! CENTRAL AIR, GAS GRILL, CABLE TV AND WIFI. 2 FLAT SCREEN TV'S.|17|12/4/2017 2:05:00 PM|24574|Plymouth|MA|A|4|2|1|1|Y|1|2500|916|1f;1h
RN|72261208|CN215803|AN3152|ACT|1630|700|Washington Street|1|312||01902||Call leasing office for scheduled showing ---AFFORDABLE UNIT -- LOTTERY DRAWING THURS FEBRUARY 1,2018 11am-- DEADLINE Jan 26,2018---Centrally located, in Lynn's Sagamore HIll District, Gateway North is your entryway to the very best the city has to offer.These stylish and confortable living spaces, with smart details and sleek finishes, offer unique and wide-open layouts. Community amenities include fitness center, multi-purpose lounge, media room, cyber cafe, bicycle storage and on-site parking. Whether you're relocating for a new job, starting a new career, a new family or about to enjoy an empty nest, you'll love all that Gateway North has to offer.|1|12/4/2017 5:09:00 PM|117443676|Essex|MA|D|5|2|1|0|N|1|99999999|1100|1f;0h
RN|72261209|CN215803|AN3152|ACT|1700|700|Washington Street|2|312||01902||Centrally located, in Lynn's Sagamore HIll District, Gateway North is your entryway to the very best the city has to offer.These stylish and confortable living spaces, with smart details and sleek finishes, offer unique and wide-open layouts. Community amenities include fitness center, multi-purpose lounge, media room, cyber cafe, bicycle storage and on-site parking. Whether you're relocating for a new job, starting a new career, a new family or about to enjoy an empty nest, you'll love all that Gateway North has to offer.|1|12/4/2017 5:09:00 PM|117443676|Essex|MA|D|4|1|1|0|N|1|9999999|900|1f;0h
RN|72261546|BB700033|BB3431|ACT|1800|115|Walnut Street||2009||02914||Come see this large single family home with 8 rooms, 4 bedrooms and 1.5 baths! This home is in great shape and ready for you to move in. Laundry hook-up available in basement, and plenty of storage. No Smoking. $35 non-refundable processing fee for all applicants over 18. Certain pets acceptable with advanced notice|21|12/13/2017 2:42:00 PM|2097151|Providence|RI|A|8|4|1|1||3|4725|1615|1f;1h
RN|72261746|C0001150|AN1202|EXT|1450|234|Washington Street|B|315|PSO|01960||Convenient first floor apartment available now. Clean, efficient, quiet and well cared for 4 unit building with 4 rooms; Living room, 1 bedroom with adjoining room. Large kitchen, with gas stove and room for a table set up. Tenant responsible for all utilities: gas heat & cooking, Peabody electric and personal cable. Coin laundry in basement. Bus stop near-by and easy access to major highways. Enjoy all the amenities that Peabody has to offer!  First, Last and Security expected along with strong employment history, good credit and responsible references. NO pets and NO smoking of any kind please. Nice yard for common enjoyment so bring your grill! Off street parking only during snow ban times as yard and drive is fully fenced; side street parking otherwise.|9|4/23/2018 9:40:00 AM|-1891890961|Essex|MA|D|4|1|1|0|N|0|0|750|1f;0h
RN|72263664|CN207117|A95066|ACT|1350|73|Seaview Dr|73|213|MAN|02360||OWNER OCCUPIED, Cliffside Ocean View home with Single (1) person homeshare opportunity.  No smoking, No animals and NO EXCEPTIONS!.          Mandatory Rental Application & Satisfactory Credit Report required for consideration. Beach Rights at this Cute, Cozy and Clean home.  Attractive hardwood Living room and bedroom floors.   Gas Stove in Kitchen with view of the Ocean.  Tenant responsible for shoveling, trash removal, propane gas for cooking and electric.  Heat and hot water is included.|8|5/3/2018 4:16:00 PM|-2072933009|Plymouth|MA|D|3|1|1|0|N|0|0|450|1f;0h
RN|72264406|CN205448|AN0999|ACT|1650|590|Middle Street|2 Bed|193||02189||Within a short distance to Boston or I-95/Route 128 office market, Weymouth Place  is nestled in the heart of Weymouth. Features this modern pet friendly community, we offer studios, one and two bedroom- apts features are, fully applianced kitchens,carpet or wood flooring, ceramic tile in kitchens and baths, updated lighting,stainless sink with disposals ,dishwashers and full size refrigerators. Spacious living room with sliders that leads to your private balcony. Lots of closet space. Community amenities include an outdoor swimming pool with sun deck, picnic area with BBQ grills, upgraded fitness center with bathrooms and changing area, outdoor playground/tot/lot, laundry rooms, on-site management, 24 Emergency maintenance.  AC, Heat, Hot Water & Sewer, Trash Removal, Parking, 24 hour fitness center. On site maintenance, Laundy in the building, Close to all Major Rtes- Walking distance to Public transportation, 2 miles from the MBTA WeymouthLanding/East Braintree Commuter Rail Station|10|12/15/2017 12:40:00 PM|1023|Norfolk|MA|D|3|2|1|0||2|1|735|1f;0h
RN|72265135|CT008682|M80022|CTG|1900|50|Country Way|101C|202||02066||Welcome to The Village at Greenbush - More than just apartments - it's a growing, vibrant community, built around a lifestyle of amenities.   This New Luxury 1 Bedroom + 1 Bath apartment has everything you're looking for- With an open floor plan, modern kitchen-equipped with stainless steel appliances & corian countertops, a spacious living-room, separate dining area and laundry in the unit! The Village at Greenbush is perfectly located in the heart of Greenbush. Steps to many shops, restaurants, parks, beaches & everything Scituate has to offer! The location is a commuter's dream with the Greenbush Commuter Rail out your back door and less than 15minutes to Route 3.  Welcome home!  Available Feb 1st!|6|1/26/2018 8:38:00 AM|0|Plymouth|MA|D|4|1|1|0||1|60000|910|1f;0h
RN|72266176|CT002421|AN1619|ACT|900|128|Armour Street|3|156||02740||Several blocks from Buttonwood Park. Third floor unit, Clean & Freshly Painted unit with Modern Kitchen/Bath. No pets/No smoking. First/Last/Security required. Requires Credit Check & Application.|9|12/27/2017 4:31:00 PM|1534|Bristol|MA|D|4|2|1|0||0|0.06|1011|1f;0h
RN|72268301|BB921772|B95066|ACT|1800|432|Pleasant Street|2|185||02301||BROCKTON WESTSIDE 3 BEDROOM, 2ND FLOOR APARTMENT FOR RENT=FRESHLY PAINTED & AWAITING YOUR VIEWING PLEASURE. MINT MOVE-IN-CONDITION= RUN, DON'T WALK or IT WILL BE GONE=CALL TODAY!|3|1/5/2018 7:35:00 PM|6|Plymouth|MA|D|5|3|1|0|N|2|13000|1500|1f;0h
RN|72268651|BB921861|AC0111|ACT|4800|26|Autumn Ct||574||01253||Charming chalet on a wooded acre in popular Otis Wood Lands, offering a private lake with beach, club house, pool & tennis, fitness center.  Excellent location near Tanglewood, Jacobs Pillow and most other popular Berkshire attractions, yet only 2 3/4 hrs to NYC.  Open plan with beamed cathedral ceiling, two bedrooms on the main level, loft master bedroom and bath on the 2nd level, and a large family room, sleeping area and bath in the walk-out lower level.  Double sliders to deck and screened porch.  Quiet location on a cul-de-sac, a short walk to all club amenities. $2,500 for 2 weeks, $4,800 for 4 wks,  Call about off season rates. Rented for July.|13|1/8/2018 12:05:00 PM|383|Berkshire|MA|A|6|4|3|0|Y|3|44560|1176|3f;0h
RN|72268653|BB921861|AC0111|ACT|5000|168|Towhee Trail||574||01253||OTIS WOOD LANDS-Nice 4BR/3B on a quiet cul-de-sac, just a short walk to all club facilities, including private lake & beach, club house and fitness center, pool and tennis.  Big 1st floor master bedroom suite, plus 2nd 1st fl. suite.  Good condition, excellent location near Tanglewood, Jacobs Pillow and most other Berkshire destinations, yet only 2 3/4 hrs. to NYC, 2 hrs. to Boston.  Rented for August,  and last 2 weeks of July. avail. June and 1st two weeks of July.|25|1/8/2018 12:08:00 PM|0|Berkshire|MA|A|6|4|3|0|Y|4|70000|1800|3f;0h
RN|72268734|CN206416|AC1355|ACT|2500|359|Phillips Road||115||02563||Enjoy summer of 2018 in this lovely home on Sagamore Beach. Pack your bags and head to the beach! Only 158 steps to the sand! This beach home sleeps eight guests! The first floor has two bedrooms, a spacious living room and kitchen with a dining area for your lobster dinner. Upstairs is the large Master Bedroom with sweeping views of Sagamore Beach and the Cape Cod Canal. There's also a bath with a stand-up shower and Jacuzzi tub for relaxing after a long day at the beach. The heated basement has an additional three beds for the kids to enjoy! Complete with an outdoor grill and coffee maker. A great place to spend your summer. Call today to book an appointment.|18|6/7/2018 3:38:00 PM|-626200352|Barnstable|MA|A|6|3|2|0|N|3|0.12|1539|2f;0h
RN|72268869|TEAM0272|G95166|ACT|2000|1149|Middlesex St|6|372||01851||Welcome to Lowell’s newest luxury apartment complex!  With just 6 units in a newly constructed building, you are sure to enjoy this quiet apartment community. Pride of ownership is evident throughout each of the units with upscale finishes, including: granite countertops, stainless steel appliances, impressive architectural moldings including door and window trim, crown molding, transom windows, solid wood contemporary doors, 9 foot ceilings, and so much more. Common walls have been insulated to reduce sound. A modern laundry room and separate storage units - perfect for bicycles, golf bags and other seasonal items - will be installed in the basement. Plenty of off-street parking and located near a bus stop, commuter train, Route 495 and Route 3.  Easy access to Lowell’s shops, restaurants, theaters, art galleries, annual festivals and parks.  A special offering that won’t last long!|11|1/17/2018 10:28:00 PM|69949420|Middlesex|MA|D|4|2|1|0||2|0|863|1f;0h
RN|72269137|CN203635|NB5071|ACT|1700|4100|Summit Drive|2305|181||02324|||6|1/9/2018 4:04:00 PM|0|Plymouth|MA|D|3|1|1|0|N|2|804|804|1f;0h
RN|72269140|CN203635|NB5071|ACT|1995|4100|Summit Drive|3202|181||02324|||5|1/9/2018 4:07:00 PM|0|Plymouth|MA|D|5|2|2|0|N|2|1123|1123|2f;0h
RN|72270666|A0001664|A95602|ACT|1800|11|Lewis Ct.(weekly rental)|11|209||02332||WEEKLY RENTAL...Summer on beautiful Duxbury beach. Just 50 yards to a sandy beach ! Enjoy the ocean or marsh view from every room. Stroll along the beach or relax on one of the 3 decks perfect for entertaining and viewing spectacular sunsets. Both bedrooms have window air conditioning  along with ceiling fans. A sofa bed in the living room for additional sleeping area. Weeks available for your summer fun... call for availability. Not available June 30-July 14, 2018.|12|1/15/2018 8:26:00 AM|0|Plymouth|MA|A|4|2|1|1|N|4|1307|924|1f;1h
RN|72270668|A0001664|A95602|ACT|2000|6|Bay ST (aka 9 Bay Ave)|WEEKLY RENT|208||02050||WEEKLY RENTAL>>>Summer Fun! Desirable Green Harbor Summer rental... new rental and many weeks available... 3 bedrooms ( queen in 1 room, 2 twins in 2nd , Full in third). Steps across from the beach opening and a stroll to the Gennie, Lobster Pound and Burke's Beach. Tennis courts and market are less than a mile away. Parking for 3-4 cars. Loved cottage can be yours for  your summer vacation. Gatra line provides transportation to Plymouth and surrounding areas.|9|1/15/2018 8:40:00 AM|0|Plymouth|MA|A|5|3|2|0|N|3|2000|1311|2f;0h
RN|72270863|CT007088|A98040|ACT|3500|190|Foster Ave.|Weekly|208|OCB|02050||WEEKLY SUMMER RENTAL, $3500 weekly summer rate, only 2 weeks still available! If you are looking to vacation by the sand and sea, this rental is for you. Located along beautiful Sunrise Beach. Perfect spot to relax, entertain and enjoy all that Marshfield has to offer. Plenty of room for outdoor entertaining with a new patio and large deck, overlooking the ocean and beach.The interior of the home is currently getting a makeover with new kitchen and dining room flooring, fresh coat of paint and new furnishings. Convenient first floor bedroom and 3 additional bedrooms on the second level. Sleeps 8 comfortably, maximum occupancy 10 person.Linen service provided. Washer/dryer at the property for tenant convenience. Cable/wifi available, no hard line phone. The following weeks are currently available: July 28-August 4th , Aug 25-Sept.1   If interested in June or Sept, please inquire directly with list agent.Applications are completed on line w/ 3rd party service,$25 tenant fee|16|1/15/2018 5:18:00 PM|65535|Plymouth|MA|A|7|4|2|0||4|6855|1865|2f;0h
RN|72271159|BB921861|AC0111|ACT|4700|323|Tamarack Trl||575||01255||Rustic contemporary on a wooded acre lot in popular Otis Wood Lands. Main level with a great room, two bedrooms and a bath.  Upper level with a big loft with a TV area, separate sleeping area, and a bath. Entry level has a rec room with a pool table.  Community offers private lake & beach, club house & fitness center, pool & tennis. Excellent location, near Tanglewood, Jacobs Pillow, and most other popular Berkshire destinations, yet only 2 1/2 hrs. to NYC or 2 hrs. to Boston.  Not available in August|19|1/16/2018 2:26:00 PM|0|Berkshire|MA|A|6|3|2|0|N|4|43560|1830|2f;0h
RN|72271900|CN217378|FR7001|ACT|1500|43|Lawrence  Ave|WEEKLY|160|WPT|02790||WATERVIEW WEEKLY SUMMER RENTAL - Come and enjoy Westport in this quaint 4 bedroom home less than two miles from beautiful Horseneck Beach and 2 minutes from Historic Westport Point.  Wonderful water views of the Westport River and Harbor from the second story deck. Shared water access for your own kayaks and/or canoes.  Enjoy the  large backyard.  Includes Cable TV and WiFi.  Easily accommodates 8 with 4 off street parking spots. Rental fee is as follows: June 2nd to June 23rd weekly rate of $1,200; June 23rd to September 8th weekly rate of $1,500;  September 8th to September 29th weekly rate of $1,200. Security deposit of $300 and cleaning fee of $125.  Week is considered to be from 3:00pm Saturday until 10:00am Saturday.|16|1/18/2018 10:45:00 AM|65535|Bristol|MA|A|6|4|2|0|N|4|17555|1464|2f;0h
RN|72272051|G0002038|G56700|ACT|1995|288|north end blvd|1|345||01952||DIRECT OCEANFRONT!!        WEEKLY SUMMER RENTALS  FROM JUNE 15, 2018 THRU SEPTEMBER 15, 2018      WITH 4 MILES OF SANDY BEACH      This home is in the  North End of Salisbury Beach.  There are 3 bedrooms, 1.5 baths, cable tv and wi-fi, central air and  fully applianced kitchen with refrigerator, gas stove, microwave, dishwasher, washer/dryer, 30" flat screen  TV.  There is 4 car parking. PET FRIENDLY.|7|1/18/2018 3:22:00 PM|159350769|Essex|MA|D|5|3|1|1|N|4|5000|1400|1f;1h
RN|72272071|E0000MDA|E31301|ACT|1800|5|Adams|1|511||01301||Commercial Office For Lease Was formerly home to Environmental Water Labs and a former Architects Office.  Close to Route 2 and I-91 Interchange Open floor plan with lots of natural light.|1|1/19/2018 9:20:00 AM|0|Franklin|MA|C|6|0|0|2|N|10|40000|4000|0f;2h
RN|72272137|CN217378|FR7001|ACT|2000|1476-D|Drift Rd|WEEKLY|160|SWP|02790||WATERFRONT SUMMER WEEKLY RENTAL   on the East Branch of the Westport River. Wake up and watch the sunrise over the river while enjoying your morning cup of coffee sitting on the deck or dock. Home is at the end of private Bittersweet Lane. Hardwood floors and 2.5 baths. Bright kitchen with water views.  Master has water views also. Fully furnished. Cable and WiFi.  Home is charming and very relaxing. Security and cleaning fee required. Washer and dryer on property.  Wonderful spot to spend your vacation!  Week is considered to be from 3:00pm Saturday until 10:00am Saturday.  Very desirable rental...|6|1/18/2018 5:23:00 PM|286717|Bristol|MA|A|7|3|2|1|Y|5|0.22|1763|2f;1h
RN|72272990|A0001664|A95602|ACT|2100|45|Bay Ave SUMMER WEEKLY||208||02050||Beautiful Green Harbor location across from the beach opening. Sleeps 6. Three bedrooms (Master 1st floor/full) (2bedrooms up have twin beds) (loft has futon on 2nd floor), 2 full baths. Relax on the screened in porch or enjoy a stroll to the General Store and the Marshfield Lobster Pound! Outdoor shower, gas grill, laundry,dishwasher, microwave, AC 1st floor, 2nd floor has portable A/C, Cable, DVD, Wifi and everything else you need for a perfect summer vacation! Tenant is responsible for bringing their own linens. June 9-8/4 weeks available|9|1/22/2018 1:14:00 PM|1048053|Plymouth|MA|A|5|3|2|0|N|3|3000|1036|2f;0h
RN|72273406|CN207206|NB2930|ACT|2600|194|Fayette|2|195||02170||4 Bedroom in Quincy available September 1st for $2600/month.  Cats are welcome.  With the rent, you get three parking spaces.  Tenant responsible for fee, close to T station red line train and near by stop and shop|15|1/23/2018 2:16:00 PM|-1106787453|Norfolk|MA|B|7|4|1|0||3|999999|99999|1f;0h
RN|72273424|TEAM0481|AN2829|ACT|1200|254|Worthington St 4th fl|8|839||01103||You’re Going to Love it!  Better Hurry this One Won’t Last with only three units available in this Luxury apartment complex with only 10 units.  The unit is fully furnished and it’s located in the heart of the city. Bright & Spacious Open floor plan, Large Master Bedroom with custom closet, fully appliance kitchen,  gorgeous over-sized windows and onsite laundry facility are just a few of the many features this unit has to offer.  Walking distance from the finest local restaurants, nightlife and attractions such as the MGM Casino, the MassMutual Center, City Stage Theater, Symphony Hall, the Tower Square Shops, and the Basketball Hall of Fame. A commuter’s dream easy access to all area major travel routes - Available for immediate occupancy. Schedule your private showing today!|9|1/23/2018 2:41:00 PM|1184743|Hampden|MA|D|3|1|1|0||0|0|0|1f;0h
RN|72274182|A0002217|A90089|EXT|4000|599|Nantasket Ave September||196|17P|02045||End this summer (ONLY SEPTEMBER) FURNISHED 2 Bedroom 1 Bath rental is adorable. Owner is looking for responsible tenant who will treat his home like their own. It features a gorgeous fully appliances granite kitchen with island, open floor plan to the living room and den, 2 bedrooms with double size beds, beautifully remodeled full bath with Jacuzzi and separate stall shower, and central air. Grill out on the deck and entertain and relax on the patio. Walking distance to beach and shopping.|16|6/5/2018 4:13:00 PM|0|Plymouth|MA|A|6|2|1|0|N|2|5000|1174|1f;0h
RN|72274579|CT008682|M80022|ACT|2450|50|Country Way|101B|202||02066||Welcome to The Village at Greenbush - More than just apartments - it's a growing, vibrant community, built around a lifestyle of amenities.   This New Luxury 2 Bedroom + 2 Bath apartment has everything you're looking for- With an open floor plan, modern kitchen-equipped with stainless steel appliances & corian countertops, a spacious living-room, separate dining area and laundry in the unit! The Village at Greenbush is perfectly located in the heart of Greenbush. Steps to many shops, restaurants, parks, beaches & everything Scituate has to offer! The location is a commuter's dream with the Greenbush Commuter Rail out your back door and less than 15minutes to Route 3.  Welcome home!  Available May 1st|4|1/26/2018 8:36:00 AM|0|Plymouth|MA|D|5|2|2|0||2|60000|1055|2f;0h
RN|72274596|CN224128|AN3852|ACT|1600|47-49|Forest|2|372||01851||This is a well maintained property. The apartment features an open concept living room with hardwood floors and two enclosed screened porches. The building has a beautiful yard that has been very well cared for. Plenty of off-street parking.|11|1/29/2018 12:37:00 PM|283384047|Middlesex|MA|D|4|2|1|0||1|0.5|1200|1f;0h
RN|72275298|C8000672|B95066|ACT|1300|1|Essex Green Drive|3|315||01960||Great 2nd floor 12 x 12 office space conveniently located in the Condos at Essex Green Drive, Peabody, Massachusetts. Features a shared waiting area for your clients and guests as well as a conference room and kitchen. Lots of natural light, ample free parking on-site directly next to building. Rent includes all utilities and taxes. Tenant pays for phone. Some secretarial time is negotiable. If desired, furnishings include desk, three bookcases, filing cabinet, and two client chairs.  This space would be perfect for a lawyer, financial planner, or an insurance agent.  If renter does not need bother offices, 1 can be rented.|7|1/29/2018 10:51:00 AM|4094|Essex|MA|C|2|0|0|2|N|10|0|288|0f;2h
RN|72275384|A0001664|A95602|ACT|2800|432|Ocean St.(WEEKLY)||208||02050||Casual elegance with spectacular Ocean Views and Magnificent Sunrises set this ocean front stunner apart from the rest. Renovated in 2015, this vacation home has it all! Kitchen with center island leads to open living room with great entertaining space along with 1st and 2nd floor decks. BR 1 is conveniently located on the 1st floor with a queen bed,  BRD 2 has a full bed and BRD 3 has a full bed, bunkbeds and crib. 2 full baths. All the amenities of home with gas grill/ 1st flr laundry, WiFi, cable tv, tennis racquets, hockey sticks and basketballs for your enjoyment at the Peter Igo Park, just minutes away. Amazing summer living just minutes from the Brant Rock Esplanade and all it has to offer;market , many restaurants, ice cream shop, gift shop, coffee shop, marina, house worship and more!  Fenced in yard plenty of parking and steps to the beach.|21|1/29/2018 12:40:00 PM|45914092|Plymouth|MA|A|5|3|2|0||4|4800|1294|2f;0h
RN|72275391|C8001394|AC2095|ACT|2800|36|Northern Blvd|Vacation|342|PLU|01951||This house has new Owners and new updates this season. Fantastic Ocean Views from the 3 decks. The house has 3 BEDROOMS, {with 2 queen beds, 1 full and 1 single} 1 LARGE BATH, 4 Water View DECKS, Direct OCEAN ACCESS! Parking for 4-5 cars, Cable TV and WiFi, W/D and Window A/C.  Plum Island Beach Rentals 36 NORTHERN – 2018 RATES and OPEN Weeks  6/2 – 6/9, 6/9 – 6/16 , 6/16 – 6/23 , 6/23 – 6/30 , 6/30 – 7/7 , 7/21 – 7/28 , 8/11 – 8/18 , 8/25 – 9/1  Short week.    CALL to BOOK or for more info !|11|1/29/2018 12:55:00 PM|0|Essex|MA|A|5|3|1|0||4|6200|1400|1f;0h
RN|72275405|CN200552|M15000|ACT|1300|34|Sumner Avenue|401|839||01108||Conveniently located close to I-91 and downtown Springfield, and a short walk to Forest Park, this 2 bedroom, 2 full bath condominium with fully applianced kitchen is easy living at its best.  Sumner Place boasts a charming entry seating area, front door security, an elevator, laundry facilities on each floor and off street parking.  There are also individual storage areas for a small fee.  Owner has many units available and will consider short term rentals.  Great location for interns and future casino workers.  Enjoy the pleasures of condominium living in a grand old neighborhood!  Call today for a showing.|12|1/29/2018 1:16:00 PM|4095|Hampden|MA|C|4|2|2|0|Y|1|0|925|2f;0h
